,fname,labels,mids
416,352903,"['Steam', 'Waterfall']","/m/06wzb,/m/0j2kx"
418,179340,"['Duck', 'Water', 'Bird_flight_and_flapping_wings', 'Goose', 'Splash_and_splatter']","/m/09ddx,/m/0838f,/m/05_wcq,/m/0dbvp,/m/07rrlb6"
419,390285,"['Waterfall', 'Cricket']","/m/0j2kx,/m/09xqv"
420,69777,"['Water', 'Yip']","/m/0838f,/m/07r_k2n"
424,115364,"['Water', 'Drip', 'Splash_and_splatter', 'Traffic_noise_and_roadway_noise']","/m/0838f,/m/07r5v4s,/m/07rrlb6,/m/0btp2"
426,343743,"['Water', 'Boiling', 'Hiss']","/m/0838f,/m/0dv3j,/m/07rjwbb"
429,218843,"['Boiling', 'Steam', 'Steam_whistle']","/m/0dv3j,/m/06wzb,/m/06hck5"
430,59104,"['Water', 'Splash_and_splatter', 'Trickle_and_dribble']","/m/0838f,/m/07rrlb6,/m/07pqc89"
431,223968,"['Water', 'Splash_and_splatter']","/m/0838f,/m/07rrlb6"
432,59105,"['Water', 'Splash_and_splatter', 'Trickle_and_dribble']","/m/0838f,/m/07rrlb6,/m/07pqc89"
433,243425,"['Stream', 'Waterfall']","/m/0j6m2,/m/0j2kx"
434,383732,['Waterfall'],/m/0j2kx
435,327438,"['Water', 'Meow', 'Growling', 'Hiss', 'Domestic_sounds_and_home_sounds']","/m/0838f,/m/07qrkrw,/m/0ghcn6,/m/07rjwbb,/t/dd00071"
436,83740,"['Water', 'Wind_noise_(microphone)', 'Splash_and_splatter']","/m/0838f,/t/dd00092,/m/07rrlb6"
437,131357,"['Water', 'Splash_and_splatter', 'Light_engine_(high_frequency)']","/m/0838f,/m/07rrlb6,/t/dd00065"
438,261432,"['Water', 'Splash_and_splatter']","/m/0838f,/m/07rrlb6"
439,110393,"['Water', 'Splash_and_splatter']","/m/0838f,/m/07rrlb6"
440,352569,['Waterfall'],/m/0j2kx
441,381243,"['Water', 'Slosh']","/m/0838f,/m/07p6mqd"
442,316744,"['Water', 'Splash_and_splatter']","/m/0838f,/m/07rrlb6"
443,17751,"['Water', 'Slosh']","/m/0838f,/m/07p6mqd"
444,148317,"['Water', 'Splash_and_splatter']","/m/0838f,/m/07rrlb6"
445,170847,"['Steam', 'Steam_whistle', 'Train_whistle']","/m/06wzb,/m/06hck5,/m/04zmvq"
446,108386,['Waterfall'],/m/0j2kx
447,108387,"['Stream', 'Waterfall']","/m/0j6m2,/m/0j2kx"
448,71523,['Waterfall'],/m/0j2kx
449,352635,"['Piano', 'Waterfall']","/m/05r5c,/m/0j2kx"
450,250770,"['Stream', 'Waterfall']","/m/0j6m2,/m/0j2kx"
451,273834,"['Water', 'Splash_and_splatter']","/m/0838f,/m/07rrlb6"
452,38341,['Waterfall'],/m/0j2kx
453,122823,"['Water', 'Splash_and_splatter', 'Light_engine_(high_frequency)']","/m/0838f,/m/07rrlb6,/t/dd00065"
454,32733,['Waterfall'],/m/0j2kx
456,170464,"['Steam', 'Wind_noise_(microphone)', 'Steam_whistle', 'Train_whistle']","/m/06wzb,/t/dd00092,/m/06hck5,/m/04zmvq"
457,369632,['Waterfall'],/m/0j2kx
458,85475,"['Boiling', 'Steam']","/m/0dv3j,/m/06wzb"
459,60906,"['Water', 'Splash_and_splatter', 'Cricket']","/m/0838f,/m/07rrlb6,/m/09xqv"
460,60907,"['Water', 'Splash_and_splatter', 'Trickle_and_dribble']","/m/0838f,/m/07rrlb6,/m/07pqc89"
461,60908,"['Water', 'Splash_and_splatter']","/m/0838f,/m/07rrlb6"
462,60909,"['Water', 'Drip', 'Splash_and_splatter']","/m/0838f,/m/07r5v4s,/m/07rrlb6"
463,60910,"['Water', 'Splash_and_splatter', 'Trickle_and_dribble']","/m/0838f,/m/07rrlb6,/m/07pqc89"
464,60911,"['Water', 'Splash_and_splatter']","/m/0838f,/m/07rrlb6"
465,60912,"['Water', 'Slosh']","/m/0838f,/m/07p6mqd"
466,60913,"['Water', 'Drip', 'Splash_and_splatter', 'Trickle_and_dribble']","/m/0838f,/m/07r5v4s,/m/07rrlb6,/m/07pqc89"
467,60914,"['Water', 'Splash_and_splatter', 'Trickle_and_dribble']","/m/0838f,/m/07rrlb6,/m/07pqc89"
468,60915,"['Water', 'Splash_and_splatter']","/m/0838f,/m/07rrlb6"
469,60916,"['Water', 'Drip', 'Splash_and_splatter', 'Trickle_and_dribble']","/m/0838f,/m/07r5v4s,/m/07rrlb6,/m/07pqc89"
470,60917,"['Water', 'Splash_and_splatter']","/m/0838f,/m/07rrlb6"
471,60918,"['Water', 'Drip', 'Splash_and_splatter']","/m/0838f,/m/07r5v4s,/m/07rrlb6"
472,60919,"['Water', 'Splash_and_splatter']","/m/0838f,/m/07rrlb6"
473,60920,"['Water', 'Splash_and_splatter']","/m/0838f,/m/07rrlb6"
474,60921,"['Water', 'Splash_and_splatter']","/m/0838f,/m/07rrlb6"
475,255994,"['Water', 'Splash_and_splatter']","/m/0838f,/m/07rrlb6"
476,327667,"['Water', 'Splash_and_splatter']","/m/0838f,/m/07rrlb6"
477,176126,"['Water', 'Boiling']","/m/0838f,/m/0dv3j"
932,336425,"['Shatter', 'Clunk', 'Chink_and_clink']","/m/07rn7sz,/t/dd00108,/m/07q7njn"
933,343756,['Shatter'],/m/07rn7sz
934,98054,['Shatter'],/m/07rn7sz
935,392319,"['Shatter', 'Crushing']","/m/07rn7sz,/m/07plct2"
936,315647,"['Shatter', 'Chink_and_clink']","/m/07rn7sz,/m/07q7njn"
937,144115,"['Shatter', 'Chink_and_clink']","/m/07rn7sz,/m/07q7njn"
938,356312,['Shatter'],/m/07rn7sz
939,29712,"['Shatter', 'Chink_and_clink']","/m/07rn7sz,/m/07q7njn"
940,330800,"['Shatter', 'Chink_and_clink']","/m/07rn7sz,/m/07q7njn"
941,386906,['Shatter'],/m/07rn7sz
942,378568,['Shatter'],/m/07rn7sz
943,171998,['Shatter'],/m/07rn7sz
944,78484,"['Shatter', 'Clunk', 'Chink_and_clink']","/m/07rn7sz,/t/dd00108,/m/07q7njn"
945,204185,"['Shatter', 'Chink_and_clink']","/m/07rn7sz,/m/07q7njn"
946,116329,['Shatter'],/m/07rn7sz
947,341070,['Shatter'],/m/07rn7sz
948,172000,"['Shatter', 'Dishes_and_pots_and_pans']","/m/07rn7sz,/m/04brg2"
949,338691,['Shatter'],/m/07rn7sz
950,257642,"['Shatter', 'Chink_and_clink']","/m/07rn7sz,/m/07q7njn"
951,112213,['Shatter'],/m/07rn7sz
952,376462,"['Shatter', 'Chink_and_clink']","/m/07rn7sz,/m/07q7njn"
953,86324,"['Shatter', 'Chink_and_clink']","/m/07rn7sz,/m/07q7njn"
954,366595,['Shatter'],/m/07rn7sz
955,177959,"['Shatter', 'Chink_and_clink']","/m/07rn7sz,/m/07q7njn"
956,978,['Shatter'],/m/07rn7sz
957,33629,['Shatter'],/m/07rn7sz
958,59263,['Shatter'],/m/07rn7sz
959,34201,"['Shatter', 'Chink_and_clink']","/m/07rn7sz,/m/07q7njn"
960,396270,"['Shatter', 'Fire', 'Boom']","/m/07rn7sz,/m/02_41,/m/07qqyl4"
961,136629,"['Shatter', 'Engine', 'Clunk', 'Chink_and_clink']","/m/07rn7sz,/m/02mk9,/t/dd00108,/m/07q7njn"
962,77529,"['Shatter', 'Crushing']","/m/07rn7sz,/m/07plct2"
963,406112,"['Shatter', 'Chirp_and_tweet']","/m/07rn7sz,/m/07pggtn"
964,267889,"['Shatter', 'Chink_and_clink']","/m/07rn7sz,/m/07q7njn"
965,422633,['Shatter'],/m/07rn7sz
966,414047,"['Shatter', 'Chink_and_clink']","/m/07rn7sz,/m/07q7njn"
968,155620,['Shatter'],/m/07rn7sz
969,77534,['Shatter'],/m/07rn7sz
970,347648,"['Shatter', 'Chink_and_clink']","/m/07rn7sz,/m/07q7njn"
971,141563,"['Shatter', 'Crushing']","/m/07rn7sz,/m/07plct2"
972,171996,"['Shatter', 'Clunk']","/m/07rn7sz,/t/dd00108"
974,388526,"['Shatter', 'Thump_and_thud', 'Chink_and_clink']","/m/07rn7sz,/m/07qnq_y,/m/07q7njn"
975,326565,"['Shatter', 'Clunk', 'Chink_and_clink']","/m/07rn7sz,/t/dd00108,/m/07q7njn"
976,208656,"['Shatter', 'Engine', 'Truck', 'Mechanisms']","/m/07rn7sz,/m/02mk9,/m/07r04,/t/dd00077"
977,315648,"['Shatter', 'Chink_and_clink', 'Crushing']","/m/07rn7sz,/m/07q7njn,/m/07plct2"
978,342568,"['Shatter', 'Explosion']","/m/07rn7sz,/m/014zdl"
979,32880,['Shatter'],/m/07rn7sz
980,338692,['Shatter'],/m/07rn7sz
982,186767,['Shatter'],/m/07rn7sz
983,90386,"['Shatter', 'Crushing']","/m/07rn7sz,/m/07plct2"
984,182896,"['Shatter', 'Clunk']","/m/07rn7sz,/t/dd00108"
985,98055,['Shatter'],/m/07rn7sz
986,98378,['Shatter'],/m/07rn7sz
987,34202,['Shatter'],/m/07rn7sz
988,77533,['Shatter'],/m/07rn7sz
989,980,"['Shatter', 'Chink_and_clink']","/m/07rn7sz,/m/07q7njn"
990,77530,"['Shatter', 'Crushing']","/m/07rn7sz,/m/07plct2"
991,361341,"['Shatter', 'Explosion', 'Chink_and_clink']","/m/07rn7sz,/m/014zdl,/m/07q7njn"
992,106881,"['Shatter', 'Crushing']","/m/07rn7sz,/m/07plct2"
993,409297,"['Shatter', 'Chink_and_clink']","/m/07rn7sz,/m/07q7njn"
995,404923,"['Shatter', 'Crushing']","/m/07rn7sz,/m/07plct2"
996,77531,"['Shatter', 'Crushing']","/m/07rn7sz,/m/07plct2"
997,37789,"['Shatter', 'Machine_gun', 'Tire_squeal', 'Accelerating_and_revving_and_vroom']","/m/07rn7sz,/m/04zjc,/m/0h9mv,/m/07q2z82"
998,981,"['Shatter', 'Chink_and_clink']","/m/07rn7sz,/m/07q7njn"
999,209996,"['Shatter', 'Chink_and_clink']","/m/07rn7sz,/m/07q7njn"
1000,382732,"['Shatter', 'Chink_and_clink']","/m/07rn7sz,/m/07q7njn"
1001,366738,['Shatter'],/m/07rn7sz
1002,343391,"['Shatter', 'Boom']","/m/07rn7sz,/m/07qqyl4"
1003,977,"['Shatter', 'Chink_and_clink']","/m/07rn7sz,/m/07q7njn"
1005,352746,['Shatter'],/m/07rn7sz
1006,338694,['Shatter'],/m/07rn7sz
1007,367448,"['Shatter', 'Clunk']","/m/07rn7sz,/t/dd00108"
1008,189575,['Shatter'],/m/07rn7sz
1009,77528,['Shatter'],/m/07rn7sz
1010,171994,['Shatter'],/m/07rn7sz
1011,427788,['Shatter'],/m/07rn7sz
1012,51734,"['Shatter', 'Crushing']","/m/07rn7sz,/m/07plct2"
1013,422240,"['Shatter', 'Hammer']","/m/07rn7sz,/m/03l9g"
1014,231297,"['Shatter', 'Chink_and_clink']","/m/07rn7sz,/m/07q7njn"
1015,369070,['Shatter'],/m/07rn7sz
1016,979,"['Shatter', 'Chink_and_clink']","/m/07rn7sz,/m/07q7njn"
1017,391327,['Shatter'],/m/07rn7sz
1018,97669,['Shatter'],/m/07rn7sz
1019,197261,"['Shatter', 'Clunk', 'Chink_and_clink']","/m/07rn7sz,/t/dd00108,/m/07q7njn"
1020,159462,['Shatter'],/m/07rn7sz
1021,141515,"['Shatter', 'Crushing']","/m/07rn7sz,/m/07plct2"
1022,315646,['Shatter'],/m/07rn7sz
1023,407589,['Shatter'],/m/07rn7sz
1024,407431,['Shatter'],/m/07rn7sz
1025,218711,['Squeak'],/m/07q6cd_
1026,266767,"['Squeak', 'Slam']","/m/07q6cd_,/m/07rjzl8"
1027,51055,"['Squeak', 'Machine_gun', 'Slam']","/m/07q6cd_,/m/04zjc,/m/07rjzl8"
1028,99565,"['Squeak', 'Alarm', 'Sliding_door', 'Slam']","/m/07q6cd_,/m/07pp_mv,/m/02y_763,/m/07rjzl8"
1029,126045,"['Squeak', 'Slam']","/m/07q6cd_,/m/07rjzl8"
1030,108018,"['Squeak', 'Toilet_flush', 'Gurgling']","/m/07q6cd_,/m/01jt3m,/m/07swgks"
1032,323550,['Squeak'],/m/07q6cd_
1034,26766,"['Squeak', 'Drip', 'Trickle_and_dribble', 'Bathtub_(filling_or_washing)', 'Water_tap_and_faucet']","/m/07q6cd_,/m/07r5v4s,/m/07pqc89,/m/03dnzn,/m/02jz0l"
1035,394731,"['Squeak', 'Light_engine_(high_frequency)']","/m/07q6cd_,/t/dd00065"
1036,232017,['Squeak'],/m/07q6cd_
1037,345102,['Squeak'],/m/07q6cd_
1038,188001,['Squeak'],/m/07q6cd_
1039,52344,['Squeak'],/m/07q6cd_
1040,110107,"['Squeak', 'Train', 'Sliding_door', 'Slam']","/m/07q6cd_,/m/07jdr,/m/02y_763,/m/07rjzl8"
1041,171455,"['Squeak', 'Trickle_and_dribble', 'Water_tap_and_faucet']","/m/07q6cd_,/m/07pqc89,/m/02jz0l"
1042,382980,['Squeak'],/m/07q6cd_
1043,409004,['Squeak'],/m/07q6cd_
1044,384100,"['Squeak', 'Walk_and_footsteps']","/m/07q6cd_,/m/07pbtc8"
1045,407349,"['Squeak', 'Knock', 'Thunk']","/m/07q6cd_,/m/07r4wb8,/m/07rrh0c"
1048,352379,"['Squeak', 'Wood', 'Slam']","/m/07q6cd_,/m/083vt,/m/07rjzl8"
1049,62335,"['Squeak', 'Bark', 'Wind_noise_(microphone)', 'Breathing', 'Slosh']","/m/07q6cd_,/m/05tny_,/t/dd00092,/m/0lyf6,/m/07p6mqd"
1050,368176,"['Squeak', 'Screech', 'Gears', 'Bicycle']","/m/07q6cd_,/m/07q8k13,/m/0l7xg,/m/0199g"
1051,73257,"['Squeak', 'Gull_and_seagull', 'Ocean', 'Boat_and_Water_vehicle', 'Traffic_noise_and_roadway_noise']","/m/07q6cd_,/m/01dwxx,/m/05kq4,/m/019jd,/m/0btp2"
1052,215637,"['Squeak', 'Wood']","/m/07q6cd_,/m/083vt"
1053,323558,['Squeak'],/m/07q6cd_
1055,69311,"['Squeak', 'Choir']","/m/07q6cd_,/m/0l14jd"
1056,327015,"['Squeak', 'Squawk', 'Domestic_animals_and_pets']","/m/07q6cd_,/m/07sx8x_,/m/068hy"
1057,17144,"['Squeak', 'Wind_noise_(microphone)']","/m/07q6cd_,/t/dd00092"
1058,187281,"['Squeak', 'Screech', 'Walk_and_footsteps']","/m/07q6cd_,/m/07q8k13,/m/07pbtc8"
1059,209964,"['Squeak', 'Walk_and_footsteps', 'Dog', 'Slam']","/m/07q6cd_,/m/07pbtc8,/m/0bt9lr,/m/07rjzl8"
1060,31768,"['Squeak', 'Slam']","/m/07q6cd_,/m/07rjzl8"
1061,213724,"['Squeak', 'Keys_jangling']","/m/07q6cd_,/m/03v3yw"
1062,323553,['Squeak'],/m/07q6cd_
1063,154381,['Squeak'],/m/07q6cd_
1064,119076,['Squeak'],/m/07q6cd_
1065,237471,"['Squeak', 'Train', 'Hiss']","/m/07q6cd_,/m/07jdr,/m/07rjwbb"
1067,407677,"['Squeak', 'Burst_and_pop']","/m/07q6cd_,/m/07qsvvw"
1068,52154,"['Squeak', 'Slam']","/m/07q6cd_,/m/07rjzl8"
1069,288941,"['Squeak', 'Rodents_and_rats_and_mice']","/m/07q6cd_,/m/06hps"
1070,53280,['Squeak'],/m/07q6cd_
1071,117620,"['Squeak', 'Sliding_door', 'Slam']","/m/07q6cd_,/m/02y_763,/m/07rjzl8"
1072,403512,"['Squeak', 'Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/07q6cd_,/m/0130jx,/m/02jz0l"
1073,191144,"['Squeak', 'Cupboard_open_or_close']","/m/07q6cd_,/m/0642b4"
1074,352386,"['Squeak', 'Slam']","/m/07q6cd_,/m/07rjzl8"
1075,248258,['Squeak'],/m/07q6cd_
1076,69387,"['Squeak', 'Slam']","/m/07q6cd_,/m/07rjzl8"
1077,425676,"['Squeak', 'Slam']","/m/07q6cd_,/m/07rjzl8"
1079,158199,"['Squeak', 'Wood', 'Cupboard_open_or_close']","/m/07q6cd_,/m/083vt,/m/0642b4"
1080,82174,['Squeak'],/m/07q6cd_
1081,66109,"['Squeak', 'Sliding_door', 'Hiss']","/m/07q6cd_,/m/02y_763,/m/07rjwbb"
1082,352716,['Squeak'],/m/07q6cd_
1083,128016,"['Squeak', 'Subway_and_metro_and_underground']","/m/07q6cd_,/m/0195fx"
1084,118570,['Squeak'],/m/07q6cd_
1085,245203,"['Squeak', 'Wind_noise_(microphone)', 'Subway_and_metro_and_underground']","/m/07q6cd_,/t/dd00092,/m/0195fx"
1086,260716,['Squeak'],/m/07q6cd_
1087,124525,['Squeak'],/m/07q6cd_
1089,424785,"['Squeak', 'Slosh', 'Boat_and_Water_vehicle', 'Waves_and_surf']","/m/07q6cd_,/m/07p6mqd,/m/019jd,/m/034srq"
1091,259331,"['Squeak', 'Wood', 'Slam']","/m/07q6cd_,/m/083vt,/m/07rjzl8"
1092,388022,"['Squeak', 'Wood', 'Slam']","/m/07q6cd_,/m/083vt,/m/07rjzl8"
1093,104968,['Squeak'],/m/07q6cd_
1094,159729,"['Squeak', 'Slam']","/m/07q6cd_,/m/07rjzl8"
1096,347353,"['Squeak', 'Burst_and_pop', 'Slosh']","/m/07q6cd_,/m/07qsvvw,/m/07p6mqd"
1097,68284,['Squeak'],/m/07q6cd_
1098,339988,"['Squeak', 'Alarm', 'Sliding_door', 'Slam']","/m/07q6cd_,/m/07pp_mv,/m/02y_763,/m/07rjzl8"
1099,104964,['Squeak'],/m/07q6cd_
1100,52158,"['Squeak', 'Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/07q6cd_,/m/0130jx,/m/02jz0l"
1101,66112,['Squeak'],/m/07q6cd_
1102,379803,['Squeak'],/m/07q6cd_
1104,49774,"['Squeak', 'Fireworks', 'Cricket']","/m/07q6cd_,/m/0g6b5,/m/09xqv"
1105,388030,"['Squeak', 'Slam']","/m/07q6cd_,/m/07rjzl8"
1107,31775,"['Squeak', 'Doorbell']","/m/07q6cd_,/m/03wwcy"
1108,29713,"['Squeak', 'Cupboard_open_or_close']","/m/07q6cd_,/m/0642b4"
1109,335027,"['Squeak', 'Tap', 'Pour', 'Slosh']","/m/07q6cd_,/m/07qcpgn,/m/07prgkl,/m/07p6mqd"
1110,42209,"['Squeak', 'Wind_noise_(microphone)', 'Run']","/m/07q6cd_,/t/dd00092,/m/06h7j"
1111,273058,['Squeak'],/m/07q6cd_
1112,109197,"['Squeak', 'Car']","/m/07q6cd_,/m/0k4j"
1113,103650,"['Squeak', 'Walk_and_footsteps', 'Run']","/m/07q6cd_,/m/07pbtc8,/m/06h7j"
1114,121878,"['Squeak', 'Screech', 'Subway_and_metro_and_underground', 'Sliding_door']","/m/07q6cd_,/m/07q8k13,/m/0195fx,/m/02y_763"
1115,235524,"['Squeak', 'Walk_and_footsteps']","/m/07q6cd_,/m/07pbtc8"
1116,273059,['Squeak'],/m/07q6cd_
1117,98152,"['Squeak', 'Screech', 'Slam']","/m/07q6cd_,/m/07q8k13,/m/07rjzl8"
1118,29714,"['Squeak', 'Cupboard_open_or_close']","/m/07q6cd_,/m/0642b4"
1119,323559,['Squeak'],/m/07q6cd_
1121,378353,"['Squeak', 'Gears', 'Bicycle']","/m/07q6cd_,/m/0l7xg,/m/0199g"
1122,160362,"['Squeak', 'Walk_and_footsteps', 'Slam']","/m/07q6cd_,/m/07pbtc8,/m/07rjzl8"
1123,346380,"['Squeak', 'Skateboard']","/m/07q6cd_,/m/06_fw"
1124,232897,['Squeak'],/m/07q6cd_
1125,147840,"['Squeak', 'Car_passing_by']","/m/07q6cd_,/t/dd00134"
1126,418277,"['Squeak', 'Sliding_door', 'Slam']","/m/07q6cd_,/m/02y_763,/m/07rjzl8"
1127,408103,"['Squeak', 'Burst_and_pop']","/m/07q6cd_,/m/07qsvvw"
1128,52161,"['Squeak', 'Keys_jangling', 'Slam']","/m/07q6cd_,/m/03v3yw,/m/07rjzl8"
1129,379088,"['Squeak', 'Keys_jangling', 'Slam']","/m/07q6cd_,/m/03v3yw,/m/07rjzl8"
1130,340919,"['Squeak', 'Car_passing_by', 'Water_tap_and_faucet']","/m/07q6cd_,/t/dd00134,/m/02jz0l"
1131,218842,"['Squeak', 'Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/07q6cd_,/m/0130jx,/m/02jz0l"
1132,235535,['Squeak'],/m/07q6cd_
1133,101480,"['Squeak', 'Sliding_door']","/m/07q6cd_,/m/02y_763"
1135,397269,"['Squeak', 'Cupboard_open_or_close']","/m/07q6cd_,/m/0642b4"
1136,197346,"['Squeak', 'Engine', 'Mechanisms']","/m/07q6cd_,/m/02mk9,/t/dd00077"
1137,32653,"['Squeak', 'Alarm', 'Engine', 'Truck', 'Chirp_and_tweet']","/m/07q6cd_,/m/07pp_mv,/m/02mk9,/m/07r04,/m/07pggtn"
1138,266319,['Squeak'],/m/07q6cd_
1140,83507,"['Squeak', 'Slam', 'Music']","/m/07q6cd_,/m/07rjzl8,/m/04rlf"
1141,144909,"['Squeak', 'Walk_and_footsteps']","/m/07q6cd_,/m/07pbtc8"
1143,205658,"['Squeak', 'Sliding_door', 'Slam']","/m/07q6cd_,/m/02y_763,/m/07rjzl8"
1144,232784,"['Squeak', 'Alarm', 'Sliding_door']","/m/07q6cd_,/m/07pp_mv,/m/02y_763"
1145,245969,"['Squeak', 'Slam']","/m/07q6cd_,/m/07rjzl8"
1146,153231,"['Squeak', 'Slam']","/m/07q6cd_,/m/07rjzl8"
1147,277557,['Squeak'],/m/07q6cd_
1148,393326,"['Squeak', 'Dog', 'Subway_and_metro_and_underground']","/m/07q6cd_,/m/0bt9lr,/m/0195fx"
1149,240267,"['Squeak', 'Keys_jangling', 'Slam']","/m/07q6cd_,/m/03v3yw,/m/07rjzl8"
1150,352987,['Squeak'],/m/07q6cd_
1151,1005,['Squeak'],/m/07q6cd_
1152,433537,"['Squeak', 'Walk_and_footsteps', 'Chirp_and_tweet', 'Thump_and_thud', 'Bicycle']","/m/07q6cd_,/m/07pbtc8,/m/07pggtn,/m/07qnq_y,/m/0199g"
1153,326687,"['Squeak', 'Dishes_and_pots_and_pans', 'Sniff']","/m/07q6cd_,/m/04brg2,/m/07ppn3j"
1155,202985,"['Squeak', 'Light_engine_(high_frequency)', 'Sliding_door']","/m/07q6cd_,/t/dd00065,/m/02y_763"
1157,79074,['Squeak'],/m/07q6cd_
1158,323563,['Squeak'],/m/07q6cd_
1159,38731,"['Squeak', 'Subway_and_metro_and_underground']","/m/07q6cd_,/m/0195fx"
1160,368094,"['Squeak', 'Wood', 'Slam']","/m/07q6cd_,/m/083vt,/m/07rjzl8"
1161,323556,['Squeak'],/m/07q6cd_
1162,145419,"['Squeak', 'Heart_sounds_and_heartbeat']","/m/07q6cd_,/m/01jg02"
1163,85300,"['Squeak', 'Dial_tone']","/m/07q6cd_,/m/015jpf"
1164,189678,['Squeak'],/m/07q6cd_
1165,400391,"['Squeak', 'Slam']","/m/07q6cd_,/m/07rjzl8"
1166,260217,"['Squeak', 'Wood', 'Drawer_open_or_close']","/m/07q6cd_,/m/083vt,/m/0fqfqc"
1167,257430,"['Squeak', 'Alarm', 'Wind_noise_(microphone)', 'Slam']","/m/07q6cd_,/m/07pp_mv,/t/dd00092,/m/07rjzl8"
1168,110106,"['Squeak', 'Train', 'Slam', 'Whistle', 'Hiss']","/m/07q6cd_,/m/07jdr,/m/07rjzl8,/m/0l156k,/m/07rjwbb"
1169,323554,['Squeak'],/m/07q6cd_
1170,78505,['Squeak'],/m/07q6cd_
1171,152954,"['Squeak', 'Walk_and_footsteps', 'Run']","/m/07q6cd_,/m/07pbtc8,/m/06h7j"
1172,66111,"['Squeak', 'Subway_and_metro_and_underground']","/m/07q6cd_,/m/0195fx"
1173,328760,"['Squeak', 'Mechanisms']","/m/07q6cd_,/t/dd00077"
1174,85303,"['Squeak', 'Sliding_door', 'Slam']","/m/07q6cd_,/m/02y_763,/m/07rjzl8"
1175,104965,"['Squeak', 'Wood']","/m/07q6cd_,/m/083vt"
1176,132821,"['Squeak', 'Cupboard_open_or_close']","/m/07q6cd_,/m/0642b4"
1177,257434,"['Squeak', 'Clunk', 'Bathtub_(filling_or_washing)', 'Water_tap_and_faucet']","/m/07q6cd_,/t/dd00108,/m/03dnzn,/m/02jz0l"
1178,148905,"['Squeak', 'Slam']","/m/07q6cd_,/m/07rjzl8"
1179,317334,['Squeak'],/m/07q6cd_
1180,344584,['Squeak'],/m/07q6cd_
1181,348323,"['Squeak', 'Walk_and_footsteps', 'Run', 'Slam']","/m/07q6cd_,/m/07pbtc8,/m/06h7j,/m/07rjzl8"
1185,55824,"['Squeak', 'Slam']","/m/07q6cd_,/m/07rjzl8"
1186,185830,['Squeak'],/m/07q6cd_
1187,382593,"['Squeak', 'Subway_and_metro_and_underground']","/m/07q6cd_,/m/0195fx"
1188,328406,"['Squeak', 'Fart', 'Hands']","/m/07q6cd_,/m/02_nn,/m/0k65p"
1189,84941,"['Squeak', 'Tap', 'Sink_(filling_or_washing)', 'Water_tap_and_faucet']","/m/07q6cd_,/m/07qcpgn,/m/0130jx,/m/02jz0l"
1190,366694,"['Squeak', 'Dog', 'Chirp_and_tweet']","/m/07q6cd_,/m/0bt9lr,/m/07pggtn"
1191,176338,"['Squeak', 'Screech', 'Walk_and_footsteps', 'Subway_and_metro_and_underground', 'Sliding_door', 'Hiss']","/m/07q6cd_,/m/07q8k13,/m/07pbtc8,/m/0195fx,/m/02y_763,/m/07rjwbb"
1192,178752,"['Squeak', 'Cupboard_open_or_close']","/m/07q6cd_,/m/0642b4"
1193,98151,"['Squeak', 'Screech', 'Slam']","/m/07q6cd_,/m/07q8k13,/m/07rjzl8"
1195,275471,['Squeak'],/m/07q6cd_
1196,62474,['Squeak'],/m/07q6cd_
1198,369191,"['Squeak', 'Screech']","/m/07q6cd_,/m/07q8k13"
1199,109710,"['Squeak', 'Keys_jangling', 'Slam']","/m/07q6cd_,/m/03v3yw,/m/07rjzl8"
1200,145420,"['Squeak', 'Heart_sounds_and_heartbeat']","/m/07q6cd_,/m/01jg02"
1201,154399,"['Squeak', 'Clapping']","/m/07q6cd_,/m/0l15bq"
1202,344603,['Squeak'],/m/07q6cd_
1203,194968,"['Squeak', 'Engine', 'Mechanisms']","/m/07q6cd_,/m/02mk9,/t/dd00077"
1204,151981,"['Squeak', 'Cupboard_open_or_close']","/m/07q6cd_,/m/0642b4"
1205,260218,"['Squeak', 'Wood', 'Drawer_open_or_close']","/m/07q6cd_,/m/083vt,/m/0fqfqc"
1206,326661,"['Squeak', 'Rodents_and_rats_and_mice']","/m/07q6cd_,/m/06hps"
1207,119534,['Squeak'],/m/07q6cd_
1208,323564,['Squeak'],/m/07q6cd_
1210,367052,['Squeak'],/m/07q6cd_
1211,154855,"['Squeak', 'Skateboard']","/m/07q6cd_,/m/06_fw"
1214,178412,['Squeak'],/m/07q6cd_
1215,82175,"['Squeak', 'Slam']","/m/07q6cd_,/m/07rjzl8"
1216,90651,"['Squeak', 'Car_passing_by']","/m/07q6cd_,/t/dd00134"
1219,234735,"['Squeak', 'Slam']","/m/07q6cd_,/m/07rjzl8"
1221,124526,['Squeak'],/m/07q6cd_
1222,158458,"['Squeak', 'Slam']","/m/07q6cd_,/m/07rjzl8"
1223,233557,"['Squeak', 'Screech']","/m/07q6cd_,/m/07q8k13"
1224,260219,['Squeak'],/m/07q6cd_
1225,119857,['Squeak'],/m/07q6cd_
1226,327921,['Squeak'],/m/07q6cd_
1227,107845,['Squeak'],/m/07q6cd_
1238,317359,['Babbling'],/m/0261r1
1243,166209,['Babbling'],/m/0261r1
1256,315904,"['Alarm', 'Train']","/m/07pp_mv,/m/07jdr"
1258,180737,['Alarm_clock'],/m/046dlr
